,Country,Year,Num of Systems,RMax,RPeak,Total Cores,GDPpC,HDI,Q1,Q2,Q3,Q4,Top10,Cluster
645,Country: Sweden,Year: 2018,Num of Systems: 5,RMax: 7,RPeak: 7,Total Cores: 8,GDPpC: 3,HDI: 3,Q1: 6,Q2: 6,Q3: 8,Q4: 8,Top10: 6,cluster_2
646,Country: Singapore,Year: 2018,Num of Systems: 7,RMax: 8,RPeak: 8,Total Cores: 8,GDPpC: 2,HDI: 3,Q1: 8,Q2: 10,Q3: 10,Q4: 10,Top10: 7,cluster_2
647,Country: Saudi Arabia,Year: 2018,Num of Systems: 6,RMax: 5,RPeak: 5,Total Cores: 5,GDPpC: 8,HDI: 9,Q1: 9,Q2: 8,Q3: 8,Q4: 8,Top10: 9,cluster_2
648,Country: Russian Federation,Year: 2018,Num of Systems: 6,RMax: 8,RPeak: 7,Total Cores: 6,GDPpC: 9,HDI: 9,Q1: 7,Q2: 6,Q3: 2,Q4: 1,Top10: 8,cluster_2
649,Country: South Africa,Year: 2018,Num of Systems: 8,RMax: 8,RPeak: 8,Total Cores: 9,GDPpC: 10,HDI: 10,Q1: 9,Q2: 8,Q3: 7,Q4: 8,Top10: 9,cluster_2
650,Country: Taiwan,Year: 2018,Num of Systems: 8,RMax: 4,RPeak: 4,Total Cores: 6,,,Q1: 6,Q2: 7,Q3: 7,Q4: 7,Top10: 6,cluster_2
651,Country: Switzerland,Year: 2018,Num of Systems: 8,RMax: 3,RPeak: 3,Total Cores: 3,GDPpC: 1,HDI: 1,Q1: 6,Q2: 7,Q3: 6,Q4: 7,Top10: 5,cluster_2
652,Country: Spain,Year: 2018,Num of Systems: 7,RMax: 6,RPeak: 6,Total Cores: 7,GDPpC: 7,HDI: 7,Q1: 3,Q2: 4,Q3: 4,Q4: 3,Top10: 3,cluster_2
653,Country: Czech Republic,Year: 2018,Num of Systems: 10,RMax: 9,RPeak: 9,Total Cores: 8,GDPpC: 8,HDI: 7,Q1: 10,Q2: 9,Q3: 8,Q4: 6,Top10: 10,cluster_2
654,Country: Finland,Year: 2018,Num of Systems: 10,RMax: 9,RPeak: 9,Total Cores: 9,GDPpC: 4,HDI: 5,Q1: 8,Q2: 9,Q3: 9,Q4: 9,Top10: 8,cluster_2
655,Country: Brazil,Year: 2018,Num of Systems: 10,RMax: 10,RPeak: 10,Total Cores: 10,GDPpC: 10,HDI: 10,Q1: 5,Q2: 5,Q3: 3,Q4: 4,Top10: 6,cluster_2
656,Country: Norway,Year: 2018,Num of Systems: 9,RMax: 10,RPeak: 10,Total Cores: 10,GDPpC: 1,HDI: 1,Q1: 8,Q2: 8,Q3: 9,Q4: 9,Top10: 8,cluster_2
657,Country: New Zealand,Year: 2018,Num of Systems: 9,RMax: 10,RPeak: 10,Total Cores: 10,GDPpC: 5,HDI: 5,Q1: 10,Q2: 10,Q3: 10,Q4: 10,Top10: 10,cluster_2
